ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Zip Codes
262964636,02/03/2023,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,M,14,3,25-44,M,BLACK,986881,214802,40.756259,-73.990501,POINT (-73.990501 40.756259),11,4,10,8,12080
262991796,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,84,0,45-64,M,WHITE,988174,190975,40.690859,-73.985848,POINT (-73.985848 40.690859),68,2,38,54,16865
262976316,02/03/2023,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,K,73,0,18-24,M,BLACK,1008878,184163,40.67213,-73.911217,POINT (-73.911217 40.67213),55,2,17,46,17614
262973915,02/03/2023,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,52,0,18-24,M,BLACK,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067),24,5,40,34,10936
262999403,02/03/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,B,44,0,18-24,M,BLACK,1008503,246048,40.841988,-73.912346,POINT (-73.912346 40.841988),50,5,42,27,10930
262999179,02/03/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,6,0,45-64,M,BLACK,983859,205623,40.73106426,-74.00141078,POINT (-74.00141078 40.73106426),57,4,32,3,12077
262958991,02/03/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,114,0,25-44,M,BLACK,1007977,217884,40.764686,-73.914346,POINT (-73.914346 40.764686),39,3,4,72,16860
263009250,02/03/2023,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,B,47,0,25-44,M,BLACK,1023077,264472,40.892505,-73.859565,POINT (-73.859565 40.892505),29,5,2,30,11275
262996890,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,M,32,0,18-24,M,BLACK,999046,236755,40.81650105,-73.94654552,POINT (-73.94654552 40.81650105),18,4,36,20,12427
262984273,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,18-24,M,BLACK,988407,219411,40.768911,-73.98499,POINT (-73.98499 40.768911),12,4,10,10,12081
263006193,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,47,0,18-24,M,BLACK,1029970,256083,40.869445,-73.83469,POINT (-73.83469 40.869445),29,5,2,30,11607
262955274,02/03/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,S,120,0,45-64,M,BLACK,961849,167007,40.62504377,-74.08069741,POINT (-74.08069741 40.62504377),4,1,13,74,10691
262964630,02/03/2023,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,B,44,1,25-44,M,BLACK,1008110,244858,40.83872163,-73.91377061,POINT (-73.91377061 40.83872163),50,5,29,27,10934
262984284,02/03/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,Q,114,2,25-44,M,BLACK,999584,214040,40.754155,-73.944651,POINT (-73.944651 40.754155),39,3,33,72,16858
262999164,02/03/2023,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,B,48,0,25-44,M,BLACK,1016402,247804,40.84678124,-73.88378945,POINT (-73.88378945 40.84678124),35,5,43,31,11269
262962525,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,94,0,25-44,M,WHITE,997245,204129,40.726956,-73.953115,POINT (-73.953115 40.726956),36,2,38,57,18182
262986060,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,70,0,25-44,M,BLACK,996521,175757,40.649083,-73.955777,POINT (-73.955777 40.649083),60,2,11,43,13510
262999418,02/03/2023,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,19,0,45-64,M,WHITE,999871,222200,40.776552,-73.943598,POINT (-73.943598 40.776552),23,4,1,11,10099
262998705,02/03/2023,724,"FORGERY-ILLEGAL POSSESSION,VEH",126,MISCELLANEOUS PENAL LAW,PL 1707002,F,B,47,0,25-44,M,BLACK,1027938,259878,40.87987112,-73.84201498,POINT (-73.84201498 40.87987112),29,5,2,30,11275
262958989,02/03/2023,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,88,0,25-44,M,BLACK,993433,188289,40.68348177,-73.96689015,POINT (-73.96689015 40.68348177),68,2,48,55,13829
262980643,02/03/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,45-64,M,BLACK,1017983,262622,40.8874462,-73.87800049,POINT (-73.87800049 40.8874462),24,5,40,30,11608
262999428,02/03/2023,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,Q,103,0,25-44,M,BLACK,1041554,195913,40.704228,-73.79332,POINT (-73.79332 40.704228),41,3,6,61,24668
262958984,02/03/2023,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,K,75,0,25-44,M,BLACK,1015738,185541,40.67588789,-73.88648106,POINT (-73.88648106 40.67588789),45,2,37,47,17214
262984279,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,Q,103,0,25-44,M,BLACK,1042067,196807,40.70667757,-73.79146467,POINT (-73.79146467 40.70667757),41,3,6,61,24340
262996892,02/03/2023,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,14,0,25-44,M,BLACK,986127,213440,40.752522,-73.993222,POINT (-73.993222 40.752522),12,4,10,8,11722
262986056,02/03/2023,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,62,0,25-44,M,BLACK,988626,158489,40.601692,-73.984238,POINT (-73.984238 40.601692),1,2,45,37,18183
262973930,02/03/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,19,0,18-24,M,WHITE,995092,219594,40.769407,-73.960856,POINT (-73.960856 40.769407),23,4,51,11,12083
262939181,02/03/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,105,0,25-44,M,BLACK,1058127,199040,40.71269,-73.733512,POINT (-73.733512 40.71269),63,3,6,63,24338
263009262,02/03/2023,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,M,32,2,25-44,M,BLACK,999433,236538,40.81591307653,-73.9451493066481,POINT (-73.9451493066481 40.81591307653),18,4,36,20,12427
262969599,02/03/2023,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,73,0,25-44,M,BLACK,1010721,182073,40.666387,-73.90458,POINT (-73.90458 40.666387),55,2,17,46,17614
262995085,02/03/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,14,0,45-64,M,BLACK,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423),11,4,10,8,11722
262976322,02/03/2023,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,M,20,0,25-44,M,BLACK,991040,225092,40.784499,-73.97548,POINT (-73.97548 40.784499),20,4,19,12,12421
262977989,02/03/2023,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,46,0,25-44,M,WHITE,1011750,250274,40.853578,-73.900591,POINT (-73.900591 40.853578),6,5,22,29,10935
262954598,02/03/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,52,0,45-64,M,BLACK,1018383,259600,40.879152,-73.876568,POINT (-73.876568 40.879152),24,5,40,34,11605
262971896,02/03/2023,263,"ARSON 2,3,4",114,ARSON,PL 1501001,F,Q,106,0,18-24,M,BLACK,1028604,187929,40.682389,-73.840079,POINT (-73.840079 40.682389),62,3,41,64,24013
262984254,02/03/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,42,0,<18,M,BLACK,1008754,238895,40.822355,-73.911463,POINT (-73.911463 40.822355),34,5,43,25,10929
262938151,02/03/2023,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,M,34,0,18-24,M,BLACK,1002161,249364,40.851104,-73.935254,POINT (-73.935254 40.851104),47,4,39,22,13091
262976306,02/03/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,50,0,25-44,M,BLACK,1010983,261033,40.883111,-73.90332,POINT (-73.90332 40.883111),48,5,40,33,11272
263000672,02/03/2023,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,K,88,0,25-44,M,BLACK,993533,189435,40.68662717,-73.96652801,POINT (-73.96652801 40.68662717),68,2,48,55,13829
262954607,02/03/2023,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,K,75,0,25-44,M,BLACK,1014471,178389,40.65626168,-73.89108084,POINT (-73.89108084 40.65626168),45,2,25,47,17214
262995083,02/03/2023,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,28,0,25-44,M,BLACK,999409,233697,40.808109,-73.945238,POINT (-73.945238 40.808109),18,4,36,18,12424
262984256,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,18-24,M,BLACK,1016802,250581,40.854402,-73.88233,POINT (-73.88233 40.854402),35,5,22,31,10936
262999614,02/03/2023,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,LOC00000V0,V,K,75,1,45-64,M,BLACK,1019779,185370,40.675403247516435,-73.87191357758088,POINT (-73.87191357758088 40.675403247516435),45,2,25,47,17215
262986054,02/03/2023,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,73,1,25-44,M,BLACK,1010719,186857,40.67951644,-73.90457012,POINT (-73.90457012 40.67951644),42,2,37,53,13516
262958996,02/03/2023,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,S,121,0,18-24,M,BLACK,940771,167798,40.627137,-74.156633,POINT (-74.156633 40.627137),4,1,13,75,10371
262962530,02/03/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,17,0,25-44,M,WHITE,992253,214996,40.756789,-73.97111,POINT (-73.97111 40.756789),71,4,51,9,12419
262988860,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,107,0,45-64,M,BLACK,1043470,208961,40.740029,-73.786296,POINT (-73.786296 40.740029),25,3,16,65,14507
262998707,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,75,0,25-44,M,WHITE,1015690,178370,40.65620528522355,-73.88668755298926,POINT (-73.88668755298926 40.65620528522355),45,2,25,47,17214
262962513,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,41,0,45-64,M,BLACK,1013096,236605,40.816057,-73.895785,POINT (-73.895785 40.816057),8,5,43,24,10937
262998716,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,BLACK,987011,215036,40.7569,-73.990034,POINT (-73.990034 40.7569),12,4,10,8,13094
262969600,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,61,2,25-44,M,BLACK,1002138,157053,40.597733,-73.935586,POINT (-73.935586 40.597733),32,2,8,36,13512
262991789,02/03/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,B,46,0,45-64,M,BLACK,1010168,248087,40.84757849328473,-73.90632058396884,POINT (-73.90632058396884 40.84757849328473),6,5,22,29,10935
262939155,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,0,25-44,M,BLACK,1011750,250274,40.853578,-73.900591,POINT (-73.900591 40.853578),6,5,22,29,10935
262940619,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,14,0,25-44,M,BLACK,987146,215280,40.75757,-73.989544,POINT (-73.989544 40.75757),12,4,10,8,13094
262973921,02/03/2023,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,K,73,0,18-24,M,BLACK,1008878,184163,40.67213,-73.911217,POINT (-73.911217 40.67213),55,2,17,46,17614
262984271,02/03/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,25,0,45-64,M,BLACK,1001797,232215,40.804037,-73.936617,POINT (-73.936617 40.804037),7,4,35,16,13093
262999419,02/03/2023,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,M,28,0,45-64,M,BLACK,998050,232173,40.803929,-73.95015,POINT (-73.95015 40.803929),18,4,36,18,12423
262991810,02/03/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,101,0,45-64,M,BLACK,1051771,160772,40.607702,-73.756825,POINT (-73.756825 40.607702),51,3,47,59,20529
262999161,02/03/2023,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1700500,M,B,46,0,18-24,M,BLACK,1011351,247903,40.84706991,-73.90204543,POINT (-73.90204543 40.84706991),6,5,22,29,10935
262988838,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110A2,M,K,63,0,25-44,M,BLACK,1005398,170810,40.63548528,-73.92380447,POINT (-73.92380447 40.63548528),5,2,8,38,13825
262960251,02/03/2023,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,S,121,0,25-44,M,BLACK,940771,167798,40.627137,-74.156633,POINT (-74.156633 40.627137),4,1,13,75,10371
262996894,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,13,0,45-64,M,BLACK,985689,208933,40.740151,-73.994805,POINT (-73.994805 40.740151),11,4,10,7,12074
262960231,02/03/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,42,1,18-24,M,BLACK,1015306,244374,40.83737082,-73.88776673,POINT (-73.88776673 40.83737082),34,5,43,25,11269
262973927,02/03/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,M,14,0,45-64,M,WHITE,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455),12,4,10,8,11722
262962519,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,25-44,M,BLACK,1008754,238895,40.822355,-73.911463,POINT (-73.911463 40.822355),34,5,43,25,10929
262999169,02/03/2023,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,28,0,25-44,M,BLACK,997130,231440,40.801915859605494,-73.95347777621474,POINT (-73.95347777621474 40.801915859605494),18,4,36,18,12423
262995079,02/03/2023,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,81,0,25-44,M,BLACK,1004038,191851,40.69324128,-73.92864275,POINT (-73.92864275 40.69324128),42,2,30,53,18181
262988845,02/03/2023,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,M,33,0,25-44,M,BLACK,1000149,243390,40.834711,-73.942543,POINT (-73.942543 40.834711),47,4,23,21,13090
262971870,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,42,0,25-44,M,BLACK,1015261,244357,40.837326,-73.887927,POINT (-73.887927 40.837326),34,5,43,25,11269
262999398,02/03/2023,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,B,47,1,45-64,M,BLACK,1021171,258964,40.8773933872306,-73.86649088012618,POINT (-73.86649088012618 40.8773933872306),29,5,2,30,11605
262986058,02/03/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601502,F,K,63,0,25-44,M,BLACK,1000520,168264,40.628508,-73.941384,POINT (-73.941384 40.628508),5,2,26,38,17217
262986053,02/03/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601502,F,K,63,0,25-44,M,BLACK,1000520,168264,40.628508,-73.941384,POINT (-73.941384 40.628508),5,2,26,38,17217
262978003,02/03/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,113,0,45-64,M,BLACK,1045252,189362,40.686223,-73.780044,POINT (-73.780044 40.686223),41,3,6,71,24669
262991792,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,47,0,25-44,M,BLACK,1023046,258182,40.875239,-73.859714,POINT (-73.859714 40.875239),29,5,2,30,11607
262940615,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,69,0,45-64,M,BLACK,1009495,170272,40.634,-73.909045,POINT (-73.909045 40.634),5,2,8,42,13827
263006203,02/03/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 120150H,M,M,14,0,45-64,M,BLACK,987587,212402,40.749673,-73.987955,POINT (-73.987955 40.749673),11,4,51,8,11722
262973939,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,24,0,25-44,M,WHITE,993634,227920,40.792261,-73.966108,POINT (-73.966108 40.792261),20,4,19,15,12422
262977998,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,BLACK,990058,213666,40.75314,-73.979035,POINT (-73.979035 40.75314),11,4,51,8,12079
262960243,02/03/2023,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,30,0,25-44,M,BLACK,996296,238750,40.821982,-73.956475,POINT (-73.956475 40.821982),37,4,23,19,12428
262996898,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,107,0,45-64,M,BLACK,1036628,204948,40.729059,-73.811018,POINT (-73.811018 40.729059),25,3,24,65,14507
262971872,02/03/2023,764,BAIL JUMPING 1 & 2,126,MISCELLANEOUS PENAL LAW,PL 2155600,F,K,84,73,45-64,M,BLACK,987801,192258,40.694381,-73.987194,POINT (-73.987194 40.694381),68,2,38,54,16865
263006615,02/03/2023,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,67,0,18-24,M,BLACK,1003371,179119,40.65829629,-73.93108413,POINT (-73.93108413 40.65829629),17,2,17,44,16866
262986062,02/03/2023,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,K,69,0,45-64,M,BLACK,1010576,175628,40.648698,-73.905128,POINT (-73.905128 40.648698),5,2,25,42,13827
262999618,02/03/2023,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,M,25,2,25-44,M,BLACK,1002205,230918,40.800477,-73.935145,POINT (-73.935145 40.800477),7,4,35,16,13093
263006200,02/03/2023,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,67,0,45-64,M,BLACK,998503,176567,40.651302,-73.948633,POINT (-73.948633 40.651302),61,2,11,40,13510
262976307,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,42,0,25-44,M,BLACK,1008704,238910,40.822396,-73.911642,POINT (-73.911642 40.822396),34,5,43,25,10929
262971873,02/03/2023,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,73,1,25-44,M,BLACK,1010287,186518,40.67858725,-73.90612894,POINT (-73.90612894 40.67858725),55,2,37,46,13516
262999171,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,BLACK,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423),11,4,10,8,11722
262991803,02/03/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,M,24,0,25-44,M,BLACK,993372,229301,40.79605,-73.967052,POINT (-73.967052 40.79605),20,4,23,15,12422
262971884,02/03/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,M,14,0,25-44,M,WHITE,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455),12,4,10,8,11722
262980653,02/03/2023,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,70,0,25-44,M,BLACK,996733,162283,40.612098,-73.955039,POINT (-73.955039 40.612098),60,2,15,43,13513
262996887,02/03/2023,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,M,25,0,25-44,M,BLACK,1000558,231080,40.8009303727402,-73.9410982410066,POINT (-73.9410982410066 40.8009303727402),7,4,36,16,13093
262960237,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,25-44,M,BLACK,1003508,185056,40.674593,-73.930572,POINT (-73.930572 40.674593),16,2,49,49,17615
262977990,02/03/2023,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,90,0,<18,M,BLACK,1001001,198765,40.712226,-73.939577,POINT (-73.939577 40.712226),36,2,30,56,17613
262999631,02/03/2023,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,Q,113,0,45-64,M,BLACK,1052725,196924,40.70692265,-73.75302222,POINT (-73.75302222 40.70692265),41,3,6,61,15312
262999176,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,28,1,18-24,M,BLACK,999342,233575,40.80777234,-73.94548329,POINT (-73.94548329 40.80777234),18,4,36,18,12424
262999611,02/03/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601501,F,K,69,0,<18,M,BLACK,1012120,170457,40.634498,-73.899586,POINT (-73.899586 40.634498),5,2,8,42,13827
262984262,02/03/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,71,0,18-24,M,BLACK,998365,183302,40.669789,-73.949116,POINT (-73.949116 40.669789),17,2,48,44,13509
262984287,02/03/2023,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,S,123,0,25-44,M,WHITE,919021,128270,40.518508,-74.234606,POINT (-74.234606 40.518508),15,1,9,77,10694
262999434,02/03/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,25-44,M,BLACK,1043061,156485,40.595998,-73.788228,POINT (-73.788228 40.595998),51,3,47,58,20530
262971883,02/03/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,1,0,45-64,M,BLACK,982148,201784,40.720528,-74.007582,POINT (-74.007582 40.720528),56,4,32,1,12076
262988832,02/03/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,43,0,45-64,M,BLACK,1019852,241853,40.830435,-73.871349,POINT (-73.871349 40.830435),58,5,31,26,11610
262995100,02/03/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,Q,103,0,45-64,M,BLACK,1046166,197652,40.708972,-73.776671,POINT (-73.776671 40.708972),41,3,6,61,24332
262984264,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,75,0,25-44,M,BLACK,1021447,183574,40.67046678480043,-73.86591015257841,POINT (-73.86591015257841 40.67046678480043),45,2,25,47,17215
263000670,02/03/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,K,69,0,<18,M,BLACK,1010576,175628,40.648698,-73.905128,POINT (-73.905128 40.648698),5,2,25,42,13827
262971887,02/03/2023,475,UNAUTH. SALE OF TRANS. SERVICE,343,THEFT OF SERVICES,PL 1651601,M,M,28,1,65+,M,BLACK,999342,233575,40.807772344649756,-73.94548329252599,POINT (-73.94548329252599 40.807772344649756),18,4,36,18,12424
262999166,02/03/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,60,0,18-24,M,BLACK,987891,149272,40.57639237551699,-73.98689320910154,POINT (-73.98689320910154 40.57639237551699),21,2,45,35,18184
262954611,02/03/2023,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,20,0,25-44,M,BLACK,991040,225092,40.784499,-73.97548,POINT (-73.97548 40.784499),20,4,19,12,12421
262984258,02/03/2023,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,68,0,25-44,M,WHITE,981610,164540,40.618303,-74.009509,POINT (-74.009509 40.618303),10,2,44,41,13511
262995075,02/03/2023,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,75,0,45-64,M,BLACK,1013666,184186,40.67217585,-73.89395683,POINT (-73.89395683 40.67217585),45,2,25,47,17214
262988851,02/03/2023,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,106,0,25-44,M,BLACK,1034680,185601,40.67596494,-73.81819203,POINT (-73.81819203 40.67596494),62,3,46,64,24016
262939158,02/03/2023,848,"NY STATE LAWS,UNCLASSIFIED MIS",364,OTHER STATE LAWS (NON PENAL LA,LOC00000M0,M,B,52,0,25-44,M,BLACK,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067),24,5,40,34,10936
